"IOUT_ac (modelFiles=c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:tt_lib,temperature=27) X","IOUT_ac (modelFiles=c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:tt_lib,temperature=27) YRe","IOUT_ac (modelFiles=c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:tt_lib,temperature=27) YReImag","IOUT_ac (modelFiles=c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ss_lib,temperature=125) X","IOUT_ac (modelFiles=c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ss_lib,temperature=125) YRe","IOUT_ac (modelFiles=c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ss_lib,temperature=125) YReImag","IOUT_ac (modelFiles=c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ff_lib,temperature=-40) X","IOUT_ac (modelFiles=c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ff_lib,temperature=-40) YRe","IOUT_ac (modelFiles=c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ff_lib,temperature=-40) YReImag"
70794.57843841326,2.295165391075216e-08,7.277892632090294e-09,70794.57843841326,1.520923387232642e-08,7.057244791841416e-09,70794.57843841326,3.411238580497411e-08,7.509298062135796e-09
79432.82347242754,2.296480960950475e-08,8.165769364379516e-09,79432.82347242754,1.522447945490057e-08,7.918127109122322e-09,79432.82347242754,3.412411153647099e-08,8.425452277200607e-09
89125.09381337385,2.298136969614006e-08,9.161917255899567e-09,89125.09381337385,1.524366943783662e-08,8.883957371500677e-09,89125.09381337385,3.413887306180641e-08,9.4533452420853e-09
99999.9999999992,2.300221702000727e-08,1.027952009353575e-08,99999.9999999992,1.526782611449562e-08,9.967501760666264e-09,99999.9999999992,3.415745464252495e-08,1.060659094976831e-08
112201.8454301954,2.302845825141731e-08,1.153335908021423e-08,112201.8454301954,1.529823201451563e-08,1.118306793262095e-08,112201.8454301954,3.41808465975646e-08,1.190045622510627e-08
125892.5411794157,2.306148960684595e-08,1.294000311457661e-08,125892.5411794157,1.533650184626367e-08,1.254668642656409e-08,125892.5411794157,3.421029237671291e-08,1.335205896840213e-08
141253.7544622743,2.310306612685054e-08,1.451802038406669e-08,141253.7544622743,1.538466776196401e-08,1.407631146259148e-08,141253.7544622743,3.424735783852384e-08,1.498058917780846e-08
158489.31924611,2.315539759933927e-08,1.628821308854922e-08,158489.31924611,1.544528505093012e-08,1.579204237875796e-08,158489.31924611,3.429401385091069e-08,1.680755494618719e-08
177827.9410038908,2.322126047005213e-08,1.827387701485e-08,177827.9410038908,1.552156536632765e-08,1.771636664368246e-08,177827.9410038908,3.435273843166442e-08,1.885705566085831e-08
199526.2314968862,2.330414705653538e-08,2.05010874509608e-08,199526.2314968862,1.56175445908957e-08,1.987442486575719e-08,199526.2314968862,3.442665086339503e-08,2.115608458026545e-08
223872.113856832,2.340845028925287e-08,2.299901246458273e-08,223872.113856832,1.573829422341078e-08,2.229429738248657e-08,223872.113856832,3.451967423018232e-08,2.373486273644723e-08
251188.6431509558,2.353968842072618e-08,2.580025385086166e-08,251188.6431509558,1.589017806225002e-08,2.500731071821383e-08,251188.6431509558,3.463673792225563e-08,2.662720572004471e-08
281838.2931264429,2.370479368352107e-08,2.894121481700864e-08,281838.2931264429,1.608118527229863e-08,2.804836029178202e-08,281838.2931264429,3.478404320134132e-08,2.98709241358264e-08
316227.7660168351,2.391246756161536e-08,3.246249170420225e-08,316227.7660168351,1.632132384798979e-08,3.145624292344793e-08,316227.7660168351,3.49693776158233e-08,3.350825735695476e-08
354813.3892335723,2.417362932050082e-08,3.640928430588682e-08,354813.3892335723,1.662312953953915e-08,3.527398870387081e-08,354813.3892335723,3.520252445099459e-08,3.758633833165224e-08
398107.1705534937,2.450195957237611e-08,4.083181546721714e-08,398107.1705534937,1.700226981427022e-08,3.954917608566106e-08,398107.1705534937,3.549576099715068e-08,4.215768444061646e-08
446683.5921509591,2.491458861442197e-08,4.578574501017888e-08,446683.5921509591,1.747830147280638e-08,4.433420621897918e-08,446683.5921509591,3.586448382719709e-08,4.728070531494488e-08
501187.2336272677,2.543292865198055e-08,5.133255520833629e-08,501187.2336272677,1.807557303834528e-08,4.968650184081394e-08,501187.2336272677,3.632798151187444e-08,5.302021269665126e-08
562341.3251903439,2.608369786827325e-08,5.753987412009482e-08,562341.3251903439,1.882431543975827e-08,5.566858173204743e-08,562341.3251903439,3.691039029973808e-08,5.944790907468115e-08
630957.3444801874,2.690015499240417e-08,6.448168833349248e-08,630957.3444801874,1.97619254294068e-08,6.234794316546672e-08,630957.3444801874,3.764186029542316e-08,6.664282027299827e-08
707945.7843841313,2.792358255732097e-08,7.223837696549268e-08,707945.7843841313,2.093445239381708e-08,6.97966614070383e-08,707945.7843841313,3.855998098600821e-08,7.469162123807545e-08
794328.234724274,2.920502950587434e-08,8.089647326685148e-08,794328.234724274,2.23982699054659e-08,7.80905874106972e-08,794328.234724274,3.971149808990049e-08,8.368878280296822e-08
891250.9381337371,3.080732824400911e-08,9.054802819141307e-08,891250.9381337371,2.422187428408051e-08,8.730799387944281e-08,891250.9381337371,4.11543554790228e-08,9.373643892614368e-08
999999.9999999905,3.280734972577193e-08,1.012894123425926e-07,999999.9999999905,2.64877151323617e-08,9.752749027466269e-08,999999.9999999905,4.296008615511937e-08,1.049438376781993e-07
1122018.454301953,3.529843528582433e-08,1.13219350957253e-07,1122018.454301953,2.929382780791912e-08,1.088250076169279e-07,1122018.454301953,4.521654961564536e-08,1.17426194649038e-07
1258925.411794155,3.839282580742065e-08,1.264359473806878e-07,1258925.411794155,3.275497295618379e-08,1.21269659809328e-07,1258925.411794155,4.803094899585858e-08,1.313027157891421e-07
1412537.54462274,4.222382088414633e-08,1.410324259615863e-07,1412537.54462274,3.700275819085164e-08,1.349183447254796e-07,1412537.54462274,5.153300897120516e-08,1.466935026267561e-07
1584893.192461098,4.694721411624414e-08,1.570913373895151e-07,1584893.192461098,4.218409621614683e-08,1.498090912704937e-07,1584893.192461098,5.587803642015388e-08,1.637150066293577e-07
1778279.410038905,5.274130909782571e-08,1.746770530456262e-07,1778279.410038905,4.845708989620334e-08,1.659534321913297e-07,1778279.410038905,6.124944640362173e-08,1.824736816188325e-07
1995262.31496886,5.98045906130551e-08,1.938265792690635e-07,1995262.31496886,5.598336105805402e-08,1.833285271470388e-07,1995262.31496886,6.786003048375733e-08,2.030575275850565e-07
2238721.138568317,6.834985288861617e-08,2.145391069565418e-07,2238721.138568317,6.491594106705634e-08,2.018703862258489e-07,2238721.138568317,7.595098594492811e-08,2.255253782680331e-07
2511886.431509554,7.859344641758526e-08,2.367653293862158e-07,2511886.431509554,7.538220714309318e-08,2.214702844044078e-07,2511886.431509554,8.578734700392943e-08,2.498941287920767e-07
2818382.931264425,9.073847806462254e-08,2.603984183682071e-07,2818382.931264425,8.746237956103187e-08,2.419771138077328e-07,2818382.931264425,9.764818820201526e-08,2.761247054935112e-07
3162277.660168346,1.049513702611193e-07,2.852695448637498e-07,3162277.660168346,1.011655861304916e-07,2.632086286347129e-07,3162277.660168346,1.118098715835458e-07,3.041085017046045e-07
3548133.892335718,1.213326230598e-07,3.1115167930872e-07,3548133.892335718,1.164074125981074e-07,2.849738246572738e-07,3548133.892335718,1.285210489143651e-07,3.336572066331696e-07
3981071.705534931,1.398846558586797e-07,3.377756041641866e-07,3981071.705534931,1.329944767647362e-07,3.071066889330622e-07,3981071.705534931,1.479692226524776e-07,3.645002291993831e-07
4466835.921509584,1.604822177370124e-07,3.648609781793098e-07,4466835.921509584,1.506220606017905e-07,3.295083430957319e-07,4466835.921509584,1.702408587433979e-07,3.962947863027979e-07
5011872.33627267,1.828529372360777e-07,3.921624445650184e-07,5011872.33627267,1.688891027029626e-07,3.521910440741944e-07,5011872.33627267,1.952800454674275e-07,4.286534390636529e-07
5623413.251903431,2.065759998615135e-07,4.195263665173395e-07,5623413.251903431,1.873309214417418e-07,3.753151558897198e-07,5623413.251903431,2.228539681681241e-07,4.611916194124218e-07
6309573.444801864,2.311043818536973e-07,4.469490518102633e-07,6309573.444801864,2.05464868230365e-07,3.992106178914317e-07,6309573.444801864,2.525355755622627e-07,4.93593136581779e-07
7079457.843841302,2.558105949290734e-07,4.746244285589773e-07,7079457.843841302,2.22839778629691e-07,4.243780935811168e-07,7079457.843841302,2.837129873256572e-07,5.256855257807213e-07
7943282.347242728,2.800488427823211e-07,5.02970069323607e-07,7943282.347242728,2.390788047534897e-07,4.514706843606889e-07,7943282.347242728,3.15630372504927e-07,5.575115358855131e-07
8912509.381337358,3.032210829090332e-07,5.326256991651607e-07,8912509.381337358,2.539074657192941e-07,4.812624371561097e-07,8912509.381337358,3.474567753514179e-07,5.893809587903389e-07
9999999.99999989,3.248330529004306e-07,5.644260589040433e-07,9999999.99999989,2.671635721540611e-07,5.146126806504404e-07,9999999.99999989,3.783706219451233e-07,6.218904243721723e-07
11220184.54301951,3.445298251136819e-07,5.99356957069918e-07,11220184.54301951,2.787906785428618e-07,5.524347593083689e-07,11220184.54301951,4.076422115417699e-07,6.559072184560766e-07
12589254.11794153,3.621070154835593e-07,6.385067253715584e-07,12589254.11794153,2.888200834050281e-07,5.95674878643106e-07,12589254.11794153,4.346972719559972e-07,6.925233315495107e-07
14125375.44622738,3.775003420969369e-07,6.830243159453302e-07,14125375.44622738,2.973474719780711e-07,6.453031850766063e-07,14125375.44622738,4.591510123219678e-07,7.329934956648776e-07
15848931.92461096,3.90760573232285e-07,7.340912719244607e-07,15848931.92461096,3.045093457387793e-07,7.02316285678041e-07,15848931.92461096,4.808111109255719e-07,7.786731361568865e-07
17782794.10038903,4.020219428468863e-07,7.929100063464517e-07,17782794.10038903,3.104626227212748e-07,7.677487947986005e-07,17782794.10038903,4.996557709802119e-07,8.30969093501574e-07
19952623.14968857,4.114707827795883e-07,8.607070459053878e-07,19952623.14968857,3.15368962056084e-07,8.426910974637938e-07,19952623.14968857,5.157968736568819e-07,8.913100515773205e-07
22387211.38568314,4.193186970979923e-07,9.387478831491606e-07,22387211.38568314,3.193839503978779e-07,9.283109117823626e-07,22387211.38568314,5.29438367813384e-07,9.611376981854953e-07
25118864.31509551,4.25782127777552e-07,1.028359664079346e-06,25118864.31509551,3.226505356224152e-07,1.025876958392372e-06,25118864.31509551,5.40837453932852e-07,1.041915588225734e-06
28183829.31264421,4.310684023067779e-07,1.130958523306254e-06,28183829.31264421,3.252957174737503e-07,1.136783786166596e-06,28183829.31264421,5.502729081285906e-07,1.135150932478643e-06
31622776.60168342,4.353673634938104e-07,1.248079364361445e-06,31622776.60168342,3.274295377053704e-07,1.262577403111559e-06,31622776.60168342,5.580219237799611e-07,1.242424589110506e-06
35481338.92335713,4.388472572003366e-07,1.381406861949593e-06,35481338.92335713,3.291455623610773e-07,1.404981780702007e-06,35481338.92335713,5.643450080583534e-07,1.365425567374287e-06
39810717.05534925,4.416535999141047e-07,1.532807242806397e-06,39810717.05534925,3.30522189173621e-07,1.5659265611633e-06,39810717.05534925,5.694774571907146e-07,1.505987667286776e-06
44668359.21509578,4.439099337005814e-07,1.704360939473105e-06,44668359.21509578,3.316243635254068e-07,1.747576444211898e-06,44668359.21509578,5.736256989408162e-07,1.666127060264426e-06
50118723.36272663,4.457196656204587e-07,1.898396541302443e-06,50118723.36272663,3.325054214187162e-07,1.952362805625291e-06,50118723.36272663,5.769669106925335e-07,1.848080499869249e-06
56234132.51903423,4.471683867635079e-07,2.1175266488124e-06,56234132.51903423,3.332088542862266e-07,2.183018137880021e-06,56234132.51903423,5.796506323818562e-07,2.054344431664252e-06
63095734.44801856,4.483263351673372e-07,2.364686327710181e-06,63095734.44801856,3.337699387984117e-07,2.442613925908955e-06,63095734.44801856,5.818014585656783e-07,2.287715610423551e-06
70794578.43841292,4.492507583719885e-07,2.643174900733987e-06,70794578.43841292,3.342171659426185e-07,2.734602592636095e-06,70794578.43841292,5.83522153263516e-07,2.551334008818855e-06
79432823.47242716,4.499880734698536e-07,2.956701838546195e-06,79432823.47242716,3.34573466709287e-07,3.062864177482752e-06,79432823.47242716,5.8489681276086e-07,2.848728882283282e-06
89125093.81337343,4.505757527084597e-07,3.30943753262043e-06,89125093.81337343,3.348572592543064e-07,3.43175845044772e-06,89125093.81337343,5.859938294605627e-07,3.183868888560787e-06
99999999.99999873,4.510439559624047e-07,3.706069763815623e-06,99999999.99999873,3.350832997739417e-07,3.846183216723224e-06,99999999.99999873,5.868685626353454e-07,3.561217179042657e-06
112201845.4301949,4.514168958635878e-07,4.151866724948831e-06,112201845.4301949,3.352634028175316e-07,4.311639633131546e-06,112201845.4301949,5.875656450271549e-07,3.985792400967407e-06
125892541.1794151,4.517139773341228e-07,4.652747516637624e-06,125892541.1794151,3.354070159389266e-07,4.834305438284303e-06,125892541.1794151,5.881209643732177e-07,4.463236585096369e-06
141253754.4622736,4.519507292854996e-07,5.215361113989979e-06,141253754.4622736,3.355216975364783e-07,5.421117094007692e-06,141253754.4622736,5.885633100888299e-07,4.999890947001197e-06
158489319.2461093,4.52139581774702e-07,5.847174897942011e-06,158489319.2461093,3.356135005461169e-07,6.079861946779888e-06,158489319.2461093,5.889157419503022e-07,5.602880704149827e-06
177827941.0038899,4.522904699655328e-07,6.556573959669915e-06,177827941.0038899,3.356872744220141e-07,6.81928164567501e-06,177827941.0038899,5.89196714528839e-07,6.280210105962292e-06
199526231.4968853,4.524113608184166e-07,7.352972520234676e-06,199526231.4968853,3.357469271492164e-07,7.649188198901651e-06,199526231.4968853,5.894209929024896e-07,7.040868990687328e-06
223872113.856831,4.525086438889048e-07,8.246938961636933e-06,223872113.856831,3.357956215310764e-07,8.580594215937596e-06,223872113.856831,5.896003933969496e-07,7.894952321603548e-06
251188643.1509547,4.525874723881884e-07,9.250336141094469e-06,251188643.1509547,3.358359395022603e-07,9.625859068517923e-06,251188643.1509547,5.897443919877787e-07,8.85379431671669e-06
281838293.1264416,4.52652022531197e-07,1.03764788595553e-05,281838293.1264416,3.358700260136516e-07,1.079885291352389e-05,281838293.1264416,5.898606065812828e-07,9.930118971959075e-06
316227766.0168337,4.527057244629873e-07,1.164031058050137e-05,316227766.0168337,3.358996902846911e-07,1.211514075681396e-05,316227766.0168337,5.899551949184456e-07,1.113820898974686e-05
354813389.2335706,4.527514274599298e-07,1.305860174863777e-05,354813389.2335706,3.35926508832074e-07,1.359218900222201e-05,354813389.2335706,5.900331716546248e-07,1.249409536488657e-05
398107170.5534918,4.527915615781808e-07,1.465017234337286e-05,398107170.5534918,3.359519116230558e-07,1.524959722779939e-05,398107170.5534918,5.900986810303266e-07,1.401577015093602e-05
446683592.150957,4.528282628868396e-07,1.643614162259583e-05,446683592.150957,3.359772469124778e-07,1.710935826574554e-05,446683592.150957,5.901552002640642e-07,1.572342523560363e-05
501187233.6272654,4.52863481825716e-07,1.844020837237595e-05,501187233.6272654,3.360038665078946e-07,1.919615003778149e-05,501187233.6272654,5.902057349516099e-07,1.763972029736807e-05
562341325.1903414,4.528990942276323e-07,2.068896538252909e-05,562341325.1903414,3.360331861657073e-07,2.153766301890465e-05,562341325.1903414,5.902529744972185e-07,1.979008350161847e-05
630957344.4801846,4.529369936889793e-07,2.321225232179004e-05,630957344.4801846,3.360667646390425e-07,2.416496767509927e-05,630957344.4801846,5.902994297812825e-07,2.220304892827903e-05
707945784.3841281,4.529791999274835e-07,2.604355169563327e-05,707945784.3841281,3.361063942719511e-07,2.7112926750908e-05,707945784.3841281,5.90347577045236e-07,2.491063520973045e-05
794328234.7242705,4.53027960922725e-07,2.922043314128627e-05,794328234.7242705,3.361541836000015e-07,3.042065787783603e-05,794328234.7242705,5.903999751311062e-07,2.794877040428839e-05
891250938.133733,4.530858710438679e-07,3.278505195576408e-05,891250938.133733,3.362126772543661e-07,3.413205264223318e-05,891250938.133733,5.904594182482015e-07,3.135776874372415e-05
999999999.9999859,4.531560158227421e-07,3.678470847229873e-05,999999999.9999859,3.362849909649412e-07,3.829635900045483e-05,999999999.9999859,5.905290700880528e-07,3.518286558146955e-05
1122018454.301948,4.532421300496026e-07,4.127247570790307e-05,1122018454.301948,3.363749740969979e-07,4.296883476965145e-05,1122018454.301948,5.906126387955624e-07,3.947481764027727e-05
1258925411.794149,4.533487993896301e-07,4.630790361067319e-05,1258925411.794149,3.364874201494672e-07,4.821148086565358e-05,1258925411.794149,5.907145741446129e-07,4.429057652450397e-05
1412537544.622734,4.534817037438188e-07,5.195780925183954e-05,1412537544.622734,3.366283172212547e-07,5.409386401760059e-05,1412537544.622734,5.908403073462409e-07,4.969404443428224e-05
1584893192.461091,4.53647922782352e-07,5.829716344798392e-05,1584893192.461091,3.368051659791149e-07,6.069403987625287e-05,1584893192.461091,5.909965317130172e-07,5.575692210956891e-05
1778279410.038897,4.53856307203182e-07,6.54100855783957e-05,1778279410.038897,3.370273873315455e-07,6.809958876508492e-05,1778279410.038897,5.911915677003776e-07,6.255966025585278e-05
1995262314.968851,4.541179521311278e-07,7.33909597982074e-05,1995262314.968851,3.373068153678105e-07,7.640877781795072e-05,1995262314.968851,5.914357990022268e-07,7.01925270764178e-05
2238721138.568307,4.544467939737729e-07,8.234568745879162e-05,2238721138.568307,3.376583288527968e-07,8.573186492417946e-05,2238721138.568307,5.91742234767878e-07,7.875680607669945e-05
2511886431.509544,4.548603449450184e-07,9.239309235427553e-05,2511886431.509544,3.381006479230564e-07,9.619256178365326e-05,2511886431.509544,5.921271961639718e-07,8.836614003488733e-05
2818382931.264413,4.55380625652424e-07,0.0001036664974409328,2818382931.264413,3.386573288466366e-07,0.0001079296754857042,2818382931.264413,5.926111787957211e-07,9.914803897245129e-05
3162277660.168333,4.560353445981491e-07,0.0001163154939515406,3162277660.168333,3.393580154664733e-07,0.0001210989503945603,3162277660.168333,5.932199576008657e-07,0.0001112455721344307
3548133892.335702,4.56859367226059e-07,0.0001305079263797418,3548133892.335702,3.402400210461565e-07,0.0001358751347820073,3548133892.335702,5.939859537562597e-07,0.0001248192664310108
3981071705.534914,4.578965766555143e-07,0.0001464321196738999,3981071705.534914,3.413503177895905e-07,0.0001524542996301724,3981071705.534914,5.949499586321849e-07,0.0001400492365315066
4466835921.509564,4.592022069260793e-07,0.0001642993781938844,4466835921.509564,3.427480326223531e-07,0.000171056440373463,4466835921.509564,5.961633080531215e-07,0.0001571375748757375
5011872336.272648,4.608457899735185e-07,0.0001843467895903188,5011872336.272648,3.445075966723721e-07,0.0001919283961030885,5011872336.272648,5.976906187754594e-07,0.0001763110333166867
5623413251.903406,4.629148486756662e-07,0.0002068403708119202,5623413251.903406,3.46722715427461e-07,0.0002153471249700882,5623413251.903406,5.996132257379827e-07,0.0001978240319780674
6309573444.801837,4.655195722236272e-07,0.000232078597986326,6309573444.801837,3.495113531926108e-07,0.000241623379249263,6309573444.801837,6.020335137080224e-07,0.0002219620352522952
7079457843.841271,4.687986665530275e-07,0.0002603963670134853,7079457843.841271,3.530220098468817e-07,0.000271105828829581,7079457843.841271,6.0508037247331e-07,0.0002490453397360084
7943282347.242694,4.729267608638565e-07,0.0002921694374258626,7943282347.242694,3.574416469476205e-07,0.0003041856878468476,7943282347.242694,6.089160580202702e-07,0.000279433324366314
8912509381.337318,4.781236881967743e-07,0.0003278194184821895,8912509381.337318,3.630056228942635e-07,0.0003413019058506562,8912509381.337318,6.137448353982222e-07,0.0003135292191538835
10000000000,4.846662031710025e-07,0.0003678193636563645,10000000000,3.700102393366933e-07,0.0003829469923884163,10000000000,6.198238517995946e-07,0.0003517854557902464
